period_label,year_from,year_to,product_code,product_name,unit,quantity_from,value_from,quantity_to,value_to
2020-2021,2020,2021,8410,"Հիդրոտուրբին, ջրային անիվ եւ կարգավորիչ դրանց համար",հատ,4.0,624.3,0.0,0.0
2020-2021,2020,2021,8411,"Շարժիչ տուրբո -ռեակտիվ եւ  -պտուտակային, այլ գազային տուրբին",կգ,110.0,31.9,0.0,0.0
2020-2021,2020,2021,8411,"Շարժիչ տուրբո -ռեակտիվ եւ  -պտուտակային, այլ գազային տուրբին",հատ,835.0,28967.7,1294.0,1608.6
2020-2021,2020,2021,8412,Շարժիչներ եւ ուժային կայանքներ այլ,հազ.հատ,224.9,2224.2,75.2,2073.9
2020-2021,2020,2021,8412,Շարժիչներ եւ ուժային կայանքներ այլ,տոննա,11.9,394.4,12.1,368.3
2020-2021,2020,2021,8413,Պոմպ; վերհան` հեղուկի,հազ.հատ,633.8,14087.8,587.7,14725.2
2020-2021,2020,2021,8413,Պոմպ; վերհան` հեղուկի,տոննա,321.5,4844.0,113.7,2564.7
2020-2021,2020,2021,8414,"Պոմպ, կոմպրեսոր եւ օդափոխիչ",հազ.հատ,301.0,11780.3,651.3,15612.1
2020-2021,2020,2021,8414,"Պոմպ, կոմպրեսոր եւ օդափոխիչ",տոննա,69.0,542.3,44.8,794.3
2020-2021,2020,2021,8415,"Կայանք օդի որակավորման, օդաորակավորիչ",հազ.հատ,50.2,13790.5,53.0,8825.3
2020-2021,2020,2021,8415,"Կայանք օդի որակավորման, օդաորակավորիչ",տոննա,317.1,2725.4,241.8,2749.8
2020-2021,2020,2021,8416,"Բոցամուղ հեղուկ, կարծր վառելիքի կամ գազի; հնոց մեխանիկական",հազ.հատ,3.3,258.6,1.4,380.9
2020-2021,2020,2021,8416,"Բոցամուղ հեղուկ, կարծր վառելիքի կամ գազի; հնոց մեխանիկական",տոննա,12.9,155.1,12.1,292.7
2020-2021,2020,2021,8417,"Վառարան եւ խուց արդյունաբերական կամ լաբորատոր, ներառյալ աղբայրիչ` ոչ էլեկտրական",հատ,2307.0,1521.9,424.0,1224.4
2020-2021,2020,2021,8418,"Սառնարան, սառցարան եւ այլ պաղեցնող սարքավորում էլեկտրական կամ այլ տեսակի; ջերմային պոմպ",հազ.հատ,200.9,22282.3,143.8,25784.3
2020-2021,2020,2021,8418,"Սառնարան, սառցարան եւ այլ պաղեցնող սարքավորում էլեկտրական կամ այլ տեսակի; ջերմային պոմպ",տոննա,839.9,6091.7,9778.2,7139.8
2020-2021,2020,2021,8419,"Մեքենա արդյունաբերական կամ լաբորատոր նյութի մշակման; ջրատաքացուցիչ ոչ իներցիոն, ոչ էլեկտրական",հազ.հատ,87.0,17131.2,51.0,13315.2
2020-2021,2020,2021,8419,"Մեքենա արդյունաբերական կամ լաբորատոր նյութի մշակման; ջրատաքացուցիչ ոչ իներցիոն, ոչ էլեկտրական",տոննա,286.2,1036.7,86.5,656.9
2020-2021,2020,2021,8420,"Գլոցիչ կամ այլ գլանիկավոր մեքենա, ոչ մետաղ կամ ապակի մշակող",կգ,193.8,5.0,1480.8,44.7
2020-2021,2020,2021,8420,"Գլոցիչ կամ այլ գլանիկավոր մեքենա, ոչ մետաղ կամ ապակի մշակող",հատ,200.0,215.4,242.0,219.1
2020-2021,2020,2021,8421,"Ցենտրիֆուգա, կենտրոնախույս չորանոց; զտիչ սարք հեղուկի կամ գազի",հազ.հատ,1921.9,14449.2,2156.0,12774.3
2020-2021,2020,2021,8421,"Ցենտրիֆուգա, կենտրոնախույս չորանոց; զտիչ սարք հեղուկի կամ գազի",տոննա,101.0,1624.8,35.6,1176.2
2020-2021,2020,2021,8422,"Մեքենա աման, շիշ լվացող կամ չորացնող; լցնող, փակող, պիտակավորող; սարք` ծրարման, ըմպելիք գազավորելու",հազ.հատ,15.6,20626.3,24.8,24774.5
2020-2021,2020,2021,8422,"Մեքենա աման, շիշ լվացող կամ չորացնող; լցնող, փակող, պիտակավորող; սարք` ծրարման, ըմպելիք գազավորելու",տոննա,10.3,1225.4,5.6,852.5
2020-2021,2020,2021,8423,Կշեռք; մանրակշռաքար,հազ.հատ,211.1,1984.2,126.3,1163.0
2020-2021,2020,2021,8423,Կշեռք; մանրակշռաքար,տոննա,3.7,84.7,2.9,146.1
2020-2021,2020,2021,8424,"Մեխանիկական սարք հեղուկ կամ փոշենյութ նետելու, ցողելու կամ փոշեցրելու; կրակմարիչ",հազ.հատ,1242.8,3506.1,1691.6,5416.5
2020-2021,2020,2021,8425,"Բազմաճախարակ ամբարձիչ եւ վերհան; կարապիկ, կաբեստան; դոմկրատ",հազ.հատ,29.3,1412.4,14.8,1198.5
2020-2021,2020,2021,8426,"Նավային դերիկ-կռունկ; կռունկ վերհան; ֆերմա վերհան շարժական, բեռնիչ պորտալային",հազ.հատ,29.2,5387.3,2.5,6659.3
2020-2021,2020,2021,8427,Ավտոբեռնիչ եղանիկային բռնիչով; այլ բեռնիչ` վերհան կամ բեռնիչ-բեռնաթափիչ սարքավորումով,հազ.հատ,10.3,3254.5,5.6,3929.9
2020-2021,2020,2021,8428,"Մեքենա եւ սարք` բարձրացնելու, տեղափոխելու, բեռնելու կամ բեռնաթափելու, այլ",հազ.հատ,116.5,11076.5,18.6,10136.7
2020-2021,2020,2021,8429,"Բուլդոզեր, գրեյդեր, էքսկավատոր, տոփանիչ մեքենա եւ ճանապարհային գլդոն, ինքնագնաց",հազ.հատ,45.7,33511.1,16.9,39472.1
2020-2021,2020,2021,8430,"Այլ մեքենա եւ մեխանիզմ տեղափոխման, համահարթման, մշակման, փորելու կամ հորատելու բնահող; ձյունամաքրիչ",հազ.հատ,13.3,3055.6,5.1,6445.6
2020-2021,2020,2021,8431,"Մասեր, 8425-8430 դիրքերի սարքավորումների համար",հատ,0.0,0.0,8.0,14.5
2020-2021,2020,2021,8431,"Մասեր, 8425-8430 դիրքերի սարքավորումների համար",տոննա,2995.9,9457.5,1289.0,6882.1
2020-2021,2020,2021,8432,"Մեքենա գյուղատնտեսական, այգեգործական, անտառտնտեսության` հողի մշակման; գլդոն սիզամարգի",հազ.հատ,10.0,1995.8,4.1,1950.4
2020-2021,2020,2021,8432,"Մեքենա գյուղատնտեսական, այգեգործական, անտառտնտեսության` հողի մշակման; գլդոն սիզամարգի",տոննա,161.6,153.0,48.5,210.4
2020-2021,2020,2021,8433,"Մեքենա եւ մեխանիզմ` գյուղատնտեսական մշակաբույսի բերքահավաքի, մամլիչ; հնձիչ; մեքենա ձվի, պտղի կամ այլ գյուղատնտեսական մթերքի մաքրման, տեսակավորման",հազ.հատ,49.5,2487.5,24.2,3993.4
2020-2021,2020,2021,8433,"Մեքենա եւ մեխանիզմ` գյուղատնտեսական մշակաբույսի բերքահավաքի, մամլիչ; հնձիչ; մեքենա ձվի, պտղի կամ այլ գյուղատնտեսական մթերքի մաքրման, տեսակավորման",տոննա,56.5,192.0,83.5,301.0
2020-2021,2020,2021,8434,"Կայանք եւ ապարատ կթելու, սարքավորում կաթի մշակման եւ վերամշակման",հազ.հատ,3.5,1348.7,1.3,1836.2
2020-2021,2020,2021,8434,"Կայանք եւ ապարատ կթելու, սարքավորում կաթի մշակման եւ վերամշակման",տոննա,13.7,109.6,1.7,24.1
2020-2021,2020,2021,8435,"Մամլիչ, ջարդիչ եւ նման սարքավորում գինեգործության, սիդրի, մրգահյութի կամ նման ըմպելիքի արտադրության",կգ,1486.8,44.5,289.1,15.9
2020-2021,2020,2021,8435,"Մամլիչ, ջարդիչ եւ նման սարքավորում գինեգործության, սիդրի, մրգահյութի կամ նման ըմպելիքի արտադրության",հատ,115.0,1068.9,161.0,1814.3
2020-2021,2020,2021,8436,"Սարքավորում` գյուղա-, անտառ- տնտեսության, այգեգործության,թռչնա-, մեղվա- բուծման; ինկուբատոր` թռչնաբուծության եւ բրուդեր",հազ.հատ,41.8,3885.0,33.4,2707.5
2020-2021,2020,2021,8436,"Սարքավորում` գյուղա-, անտառ- տնտեսության, այգեգործության,թռչնա-, մեղվա- բուծման; ինկուբատոր` թռչնաբուծության եւ բրուդեր",տոննա,836.3,1255.9,96.6,439.1
2020-2021,2020,2021,8437,"Մեքենա սերմ, հացահատիկ կամ չոր լոբազգի մաքրելու, տեսակավորելու; սարքավորքւմ ալրաղացային արդյունաբերության",հատ,80.0,152.4,2251.0,89.4
2020-2021,2020,2021,8437,"Մեքենա սերմ, հացահատիկ կամ չոր լոբազգի մաքրելու, տեսակավորելու; սարքավորքւմ ալրաղացային արդյունաբերության",տոննա,3.2,71.9,7.1,55.2
2020-2021,2020,2021,8438,"Սարքավորում սննդամթերքի կամ ըմպելիքի արդյունաբերական պատրաստման, այլ տեղում չնշած",հազ.հատ,169.0,3001.0,7.2,24710.3
2020-2021,2020,2021,8438,"Սարքավորում սննդամթերքի կամ ըմպելիքի արդյունաբերական պատրաստման, այլ տեղում չնշած",տոննա,23.6,1001.8,47.6,1429.3
2020-2021,2020,2021,8439,Սարքավորում թաղանթանյութային թելային նյութերից զանգված կամ թուղթ կամ ստվարաթուղթ արտադրելու,հատ,56.0,1898.5,38.0,287.5
2020-2021,2020,2021,8439,Սարքավորում թաղանթանյութային թելային նյութերից զանգված կամ թուղթ կամ ստվարաթուղթ արտադրելու,տոննա,147.6,1009.1,63.6,561.3
2020-2021,2020,2021,8440,"Սարքավորում կազմարարական, ներառյալ մեքենաներ գրքի բլոկներ կարելու",կգ,75.9,6.0,45.3,4.4
2020-2021,2020,2021,8440,"Սարքավորում կազմարարական, ներառյալ մեքենաներ գրքի բլոկներ կարելու",հատ,221.0,116.1,254.0,94.8
2020-2021,2020,2021,8441,"Այլ սարքավորում թղթե զանգվածից, թղթից կամ ստվարաթղթից իրերի արտադրության, ներառյալ բոլոր տեսակի կտրող մեքենաներ",հազ.հատ,5.1,3009.5,3.8,4960.1
2020-2021,2020,2021,8441,"Այլ սարքավորում թղթե զանգվածից, թղթից կամ ստվարաթղթից իրերի արտադրության, ներառյալ բոլոր տեսակի կտրող մեքենաներ",տոննա,4.6,207.8,3.3,341.0
2020-2021,2020,2021,8442,"Մեքենա, ապարատուրա տպագրական ձեւերի պատրաստման; թիթեղ, գլան, վիմագրական քար տպագրության համար",տոննա,262.6,708.2,614.7,664.2
2020-2021,2020,2021,8443,"Տպագրական սարքավորում; այլ տպիչ, պատճենահան եւ ֆաքսիմիլային ապարատ, դրանց մասեր",հազ.հատ,390.1,5633.0,21.6,5398.7
2020-2021,2020,2021,8443,"Տպագրական սարքավորում; այլ տպիչ, պատճենահան եւ ֆաքսիմիլային ապարատ, դրանց մասեր",տոննա,384.1,2289.6,501.9,1773.6
2020-2021,2020,2021,8444,"Մեքենա արհեստական մանածագործ նյութերի արտա -մղման, -ձգման, տեքստուրավորման կամ կտրման",հատ,2.0,0.1,0.0,0.0
2020-2021,2020,2021,8445,Մեքենա մանածագործ թելերի նախապատրաստման համար; բոժոժակծկիչ կամ կծկիչ,հատ,15.0,87.2,518.0,114.9
2020-2021,2020,2021,8446,Հաստոց` գործող,հատ,7.0,19.4,7.0,579.1
2020-2021,2020,2021,8447,"Մեքենա տրիկոտաժային, գործող-եզրակարող եւ նրբաթաղիքային",հազ.հատ,1.2,3122.8,16.1,3551.4
2020-2021,2020,2021,8448,Սարքավորում օժանդակ; մասեր` 8444-8447 դիրքերի մեքենաների,տոննա,5.9,83.9,44.3,489.4
2020-2021,2020,2021,8449,"Սարքավորում` թաղիքի, նրբաթաղիքի կամ չգործած նյութի, գլխարկի արտադրության; կաղապար գլխարկ պատրաստելու",տոննա,4.0,298.9,13.2,216.0
2020-2021,2020,2021,8450,Մեքենաներ լվացքի,հազ.հատ,36.2,8012.2,47.3,11197.1
2020-2021,2020,2021,8450,Մեքենաներ լվացքի,տոննա,2.8,33.9,1.9,25.2
2020-2021,2020,2021,8451,"Սարքավորում լվալու, արդուկման, ներկման, մշակման, մանվածքի, նյութերի ծածկապատման; մանածագործ գործվածքի կծկման, կտրման, ծակման",կգ,1629.4,23.8,438.9,18.9
2020-2021,2020,2021,8451,"Սարքավորում լվալու, արդուկման, ներկման, մշակման, մանվածքի, նյութերի ծածկապատման; մանածագործ գործվածքի կծկման, կտրման, ծակման",հազ.հատ,2.6,1109.5,2.6,1879.4
2020-2021,2020,2021,8452,Մեքենա կարի; կահույք` հատուկ կարի մեքենայի; ասեղ կարի մեքենայի,հազ.հատ,20.7,2561.4,26.4,4044.0
2020-2021,2020,2021,8452,Մեքենա կարի; կահույք` հատուկ կարի մեքենայի; ասեղ կարի մեքենայի,մլն հատ,20.7,78.1,12.7,81.0
2020-2021,2020,2021,8452,Մեքենա կարի; կահույք` հատուկ կարի մեքենայի; ասեղ կարի մեքենայի,տոննա,21.4,118.0,20.7,125.5
2020-2021,2020,2021,8453,"Սարքավորում մորթու կամ կաշվի նախապատրաստման կամ կաշվից կամ մորթուց կոշիկ կամ այլ իրեր պատրաստելու, ոչ կարի մեքենա",կգ,244.1,9.7,107.2,11.4
2020-2021,2020,2021,8453,"Սարքավորում մորթու կամ կաշվի նախապատրաստման կամ կաշվից կամ մորթուց կոշիկ կամ այլ իրեր պատրաստելու, ոչ կարի մեքենա",հատ,55.0,324.4,70.0,44.1
2020-2021,2020,2021,8454,"Կոնվերտեր, ձուլաշերեփ, կոճղակաղապար, ձուլամեքենա` օգտագործվող մետալուրգիայում",հատ,18.0,365.1,262.0,165.7
2020-2021,2020,2021,8454,"Կոնվերտեր, ձուլաշերեփ, կոճղակաղապար, ձուլամեքենա` օգտագործվող մետալուրգիայում",տոննա,66.3,1544.3,28.8,254.2
2020-2021,2020,2021,8455,Հաստոցներ գլանման եւ գլաններ դրանց համար,հատ,184.0,677.2,159.0,3157.4
2020-2021,2020,2021,8455,Հաստոցներ գլանման եւ գլաններ դրանց համար,տոննա,20.8,293.2,35.3,347.1
2020-2021,2020,2021,8456,Հաստոց նյութի մշակման` լազերային կամ այլ լուսա- կամ ֆոտո- ճառագայթի եւ այլ պրոցեսների օգնությամբ նյութի հեռացման եղանակով,հատ,176.0,1498.2,298.0,869.2
2020-2021,2020,2021,8457,"Կենտրոններ մշակող, հաստոց ագրեգատային միա-, բազմա- դիրքանի` մետաղի մշակման",հատ,4.0,287.4,6.0,121.5
2020-2021,2020,2021,8458,Հաստոց խառատային մետաղակտրիչ,հատ,51.0,410.2,85.0,498.0
2020-2021,2020,2021,8459,"Հաստոց մետաղահատ` գայլիկոնման, ներտաշման, ֆրեզերման, կտրման համար",հատ,3662.0,347.9,349.0,415.1
2020-2021,2020,2021,8460,"Հաստոց քերթիչ-հղկիչ, սրող, հոնինգման եւ մետաղի, մետաղակերամիկայի մշակման այլ գործողությունների",հազ.հատ,2.0,672.9,1.1,211.7
2020-2021,2020,2021,8461,"Հաստոց ռանդման, թործային, միջաձիգ, ատամնամշակման, սղոցող եւ այլ` մետաղի, մետաղակերամիկայի մշակման",հազ.հատ,2.2,200.4,3.3,292.6
2020-2021,2020,2021,8462,"Հաստոց մետաղի մշակման` դրոշմումով, կռումով; կորացման, կտրող, փորիչ; մամլիչ մետաղի մշակման",հազ.հատ,7.8,2747.7,3.8,1606.7
2020-2021,2020,2021,8463,Հաստոց այլ` մետաղի կամ մետաղակերամիկայի մշակման` ոչ նյութի հեռացմամբ,հատ,2523.0,508.5,62.0,224.3
